Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Seating_Capacity,Type,Power.1,Torque.1
Maruti Suzuki,Ertiga,Vxi Cng (Cng +,"₹ 887,689.000000000000000",1462,4,45,CNG + Petrol,1685,4265,1695,MUV,7,Manual,103,180
Audi,A5 Cabriolet,2.0 Tdi,"₹ 6,948,200.000000000000000",1968,4,58,Diesel,1386,4733,1843,Convertible,4,Automatic,190,400
Bmw,X7,Xdrive 40I,"₹ 10,490,000.000000000000000",2998,6,80,Petrol,1805,5151,2000,SUV,7,Automatic,335,450
Bmw,X7,Xdrive30D Dpe Signature,"₹ 10,250,000.000000000000000",2993,6,80,Diesel,1805,5151,2000,SUV,7,Automatic,262,620
Ferrari,812 Superfast,Superfast,"₹ 52,000,000.000000000000000",6496,12,92,Petrol,1276,4657,1971,Coupe,2,Automatic,789,718
Jaguar,F-Type,Svr Coupe,"₹ 26,501,830.000000000000000",5000,8,70,Petrol,1311,4475,2042,Coupe,2,Automatic,567,700
Jaguar,F-Type,Svr Convertible,"₹ 28,004,965.000000000000000",5000,8,70,Petrol,1311,4475,2042,Convertible,2,Automatic,567,700
Jaguar,F-Type,2.0L Coupe,"₹ 9,092,578.000000000000000",1997,6,63,Petrol,1311,4482,1923,Coupe,2,Automatic,297,400
Bmw,M5,Competition,"₹ 15,490,000.000000000000000",4395,8,68,Petrol,1473,4956,1903,Sedan,4,Automatic,625,750
Land Rover,Discovery,3.0 Hse Diesel,"₹ 10,205,494.000000000000000",2993,6,85,Diesel,1846,4988,2200,SUV,7,Automatic,258,600
Land Rover,Discovery,3.0 Se Diesel,"₹ 9,689,321.000000000000000",2993,6,85,Diesel,1846,4988,2200,SUV,7,Automatic,258,600
Land Rover,Discovery,3.0 Hse Petrol,"₹ 8,433,741.000000000000000",2995,6,89,Petrol,1846,4988,2200,SUV,7,Automatic,394,450
Land Rover,Discovery,3.0 Se Petrol,"₹ 8,077,550.000000000000000",2995,6,89,Petrol,1846,4988,2200,SUV,7,Automatic,394,450
Land Rover,Discovery,3.0 S Diesel,"₹ 8,877,094.000000000000000",2993,6,85,Diesel,1846,4988,2200,SUV,7,Automatic,258,600
Land Rover,Discovery,3.0 S Petrol,"₹ 7,693,664.000000000000000",2995,6,89,Petrol,1846,4988,2200,SUV,7,Automatic,394,450
Land Rover,Discovery,3.0 Hse Luxury Diesel,"₹ 10,861,088.000000000000000",2993,6,85,Diesel,1846,4988,2200,SUV,7,Automatic,258,600
Land Rover,Discovery,3.0 Hse Luxury Petrol,"₹ 8,937,846.000000000000000",2995,6,89,Petrol,1846,4988,2200,SUV,7,Automatic,394,450
Porsche,Cayenne Coupe,Base,"₹ 13,151,000.000000000000000",2995,6,75,Petrol,1676,4931,2194,Not Mentioned,0,Automatic,340,450
Porsche,Cayenne Coupe,Turbo,"₹ 19,763,000.000000000000000",2995,8,90,Petrol,1676,4931,2194,Not Mentioned,0,Automatic,550,770
Fiat,Urban Cross,1.3 Multijet Dynamic,"₹ 739,074.000000000000000",1248,4,45,Diesel,1542,3989,1706,Crossover,5,Manual,93,209
Mini,Cooper 5 Door,Cooper D,"₹ 3,600,000.000000000000000",1496,3,44,Petrol,1425,3982,1727,Hatchback,5,Automatic,116,270
Jeep,Grand Cherokee,Summit,"₹ 8,931,819.000000000000000",2987,6,93.5,Diesel,1802,4828,1943,SUV,5,Automatic,240,570
Lexus,Rx 450H,450Hl Luxury,"₹ 9,900,000.000000000000000",3456,6,65,Petrol,1700,5000,1895,SUV,5,Automatic,262,335
Lexus,Lx 450D,V8,"₹ 23,290,000.000000000000000",4461,0,93,Diesel,1865,5080,1980,SUV,7,Automatic,261,650
Mahindra,Tuv300 Plus,P4,"₹ 992,748.000000000000000",2179,3,60,Diesel,1812,4400,1835,SUV,9,Manual,120,280
Mahindra,Tuv300 Plus,P6,"₹ 1,029,650.000000000000000",2179,3,60,Diesel,1812,4400,1835,SUV,9,Manual,120,280
Mahindra,Tuv300 Plus,P8,"₹ 1,142,157.000000000000000",2179,3,60,Diesel,1812,4400,1835,SUV,9,Manual,120,280
Mahindra,E Verito,D4,"₹ 1,293,214.000000000000000",72,0,0,Electric,1540,4247,1740,Sedan,5,Automatic,41,91
Mahindra,E Verito,D2,"₹ 1,267,208.000000000000000",72,0,0,Electric,1540,4247,1740,Sedan,5,Automatic,41,91
Mahindra,E Verito,D6,"₹ 1,303,241.000000000000000",72,0,0,Electric,1540,4247,1740,Sedan,5,Automatic,41,91
Land Rover Rover,Range Evoque Convertible,2.0 Hse Dynamic,"₹ 6,952,964.000000000000000",1998,4,0,Petrol,1609,4370,1900,Convertible,4,Automatic,240,340
Land Rover Rover,Range Velar,2.0 Petrol R-Dynamic S,"₹ 7,246,802.000000000000000",1997,4,65,Petrol,1665,4797,2145,SUV,5,Automatic,250,365
Mercedes-Benz,Mercedes-Benz Amg-Gt,S,"₹ 21,583,466.000000000000000",3982,8,75,Petrol,1288,4546,1939,Coupe,2,Automatic,510,650
Mercedes-Benz,Mercedes-Benz Amg-Gt,R,"₹ 23,264,134.000000000000000",3982,8,75,Petrol,1284,4551,2007,Coupe,2,Automatic,585,700
Mercedes-Benz,Mercedes-Benz Amg-Gt,Roadster,"₹ 22,733,626.000000000000000",3982,8,75,Petrol,1259,4544,1939,Coupe,2,Automatic,476,630
Lamborghini,Huracan,Evo Spyder,"₹ 41,000,000.000000000000000",5204,10,0,Petrol,1165,4459,1924,Convertible,2,Automatic,631,600
Lamborghini,Huracan,Evo Rwd,"₹ 32,200,000.000000000000000",5204,10,90,Petrol,1165,4520,1933,Coupe,2,Automatic,610,560
Ford,Figo,Ambiente 1.5 Tdci,"₹ 623,000.000000000000000",1498,4,40,Diesel,1525,3941,1704,Hatchback,5,Manual,100,215
Nissan,Sunny,Xe Petrol,"₹ 707,025.000000000000000",1498,4,41,Petrol,1515,4455,1695,Sedan,5,Manual,99,134
Nissan,Sunny,Xl Petrol,"₹ 836,461.000000000000000",1498,4,41,Petrol,1515,4455,1695,Sedan,5,Manual,99,134
Nissan,Sunny,Xl Diesel,"₹ 912,534.000000000000000",1461,4,41,Diesel,1515,4455,1695,Sedan,5,Manual,86,200
Nissan,Sunny,Xv Diesel,"₹ 993,997.000000000000000",1461,4,41,Diesel,1515,4455,1695,Sedan,5,Manual,86,200
Nissan,Sunny,Xe Diesel,"₹ 860,997.000000000000000",1461,4,41,Diesel,1515,4455,1695,Sedan,5,Manual,86,200
Nissan,Sunny,Xv Cvt,"₹ 993,997.000000000000000",1498,4,41,Petrol,1515,4455,1695,Sedan,5,Automatic,101,134
Nissan,Sunny,Special Edition Diesel,"₹ 877,285.000000000000000",1461,4,41,Diesel,1515,4455,1695,Sedan,5,Manual,86,200
Lexus,Es,300H,"₹ 5,695,000.000000000000000",2487,4,0,Hybrid,1445,4975,1865,Sedan,5,Automatic,176,221
Hyundai,Grand I10 Nios,Magna 1.2 Crdi,"₹ 675,090.000000000000000",1186,3,37,Diesel,1520,3805,1680,Hatchback,5,Manual,75,190
Jaguar,F-Type,5.0 Convertible R,"₹ 23,659,454.000000000000000",5000,0,0,Petrol,1308,4470,1923,Convertible,0,Automatic,495,625
Lexus,Lx 570,V8,"₹ 23,290,000.000000000000000",5700,0,93,Diesel,1865,5080,1980,SUV,7,Automatic,380,546
Tata,Nano Genx,Xt,"₹ 292,667.000000000000000",624,2,24,Petrol,1652,3164,1750,Hatchback,4,Manual,38,51
Tata,Nano Genx,Xe,"₹ 236,447.000000000000000",624,2,24,Petrol,1652,3164,1750,Hatchback,4,Manual,38,51
Tata,Nano Genx,Xta,"₹ 334,768.000000000000000",624,2,24,Petrol,1652,3164,1750,Hatchback,4,Automatic,38,51
Tata,Nano Genx,Xm,"₹ 272,223.000000000000000",624,2,24,Petrol,1652,3164,1750,Hatchback,4,Manual,38,51
Tata,Nano Genx,Xma,"₹ 314,815.000000000000000",624,2,24,Petrol,1652,3164,1750,Hatchback,4,Automatic,38,51
Renault,Kwid,Rxe 0.8,"₹ 353,290.000000000000000",799,3,28,Petrol,1490,3731,1579,Hatchback,5,Manual,54,72
Renault,Kwid,Std 0.8,"₹ 283,290.000000000000000",799,3,28,Petrol,1490,3731,1579,Hatchback,5,Manual,54,72
Renault,Kwid,Rxl 0.8,"₹ 383,290.000000000000000",799,3,28,Petrol,1490,3731,1579,Hatchback,5,Manual,54,72
Renault,Kwid,Rxt 0.8,"₹ 413,290.000000000000000",799,3,28,Petrol,1490,3731,1580,Hatchback,5,Manual,54,72
Renault,Kwid,Rxt 1.0,"₹ 433,290.000000000000000",999,3,28,Petrol,1490,3731,1579,Hatchback,5,Manual,68,91
Renault,Kwid,Climber 1.0 Mt,"₹ 454,490.000000000000000",999,3,28,Petrol,1490,3731,1579,Hatchback,5,Manual,68,91
Renault,Kwid,Rxt Amt 1.0,"₹ 463,290.000000000000000",999,3,28,Petrol,1490,3731,1579,Hatchback,5,Automatic,68,91
Renault,Kwid,Climber Amt 1.0,"₹ 484,490.000000000000000",999,3,28,Petrol,1490,3731,1579,Hatchback,5,Automatic,68,91
Renault,Kwid,Rxt (O) 1.0,"₹ 440,990.000000000000000",999,3,28,Petrol,1490,3731,1579,Hatchback,5,Manual,68,91
Renault,Kwid,Rxt (O) Amt 1.0,"₹ 470,990.000000000000000",999,3,28,Petrol,1490,3731,1579,Hatchback,5,Automatic,68,91
Renault,Kwid,Climber (O) Mt 1.0,"₹ 462,190.000000000000000",999,3,28,Petrol,1490,3731,1579,Hatchback,5,Manual,68,91
Renault,Kwid,Climber (O) Amt 1.0,"₹ 492,190.000000000000000",999,3,28,Petrol,1490,3731,1579,Hatchback,5,Automatic,68,91
Datsun,Go,T (O),"₹ 502,492.000000000000000",1198,3,35,Petrol,1507,3788,1636,Hatchback,5,Manual,68,104
Datsun,Go,A (O),"₹ 499,990.000000000000000",1198,3,35,Petrol,1507,3788,1636,Hatchback,5,Manual,68,104
Datsun,Go,A,"₹ 469,990.000000000000000",1198,3,35,Petrol,1507,3788,1636,Hatchback,5,Manual,68,104
Datsun,Go,T (O) Vdc,"₹ 553,015.000000000000000",1198,3,35,Petrol,1507,3788,1636,Hatchback,5,Manual,68,104
Datsun,Go,T (O) Cvt,"₹ 618,015.000000000000000",1198,3,35,Petrol,1507,3788,1636,Hatchback,5,Manual,78,104
Maruti Suzuki,Celerio Tour,H2,"₹ 422,444.000000000000000",998,3,35,Petrol,1560,3600,1600,Hatchback,5,Manual,68,90
Nissan,Micra Active,Xv,"₹ 599,950.000000000000000",1198,3,41,Petrol,1530,3801,1665,Hatchback,5,Manual,68,104
Jeep,Grand Cherokee,Limited,"₹ 7,882,867.000000000000000",2987,6,93.5,Diesel,1802,4828,1943,SUV,5,Automatic,240,570
Jeep,Grand Cherokee,Srt,"₹ 11,400,000.000000000000000",6417,8,93.5,Petrol,1749,4846,1954,SUV,5,Automatic,468,624
Aston Martin,Db 11,V12,"₹ 40,456,503.000000000000000",5198,12,80,Petrol,1250,4385,1865,Coupe,2,Automatic,608,700
Maruti Suzuki,Celerio,Lxi,"₹ 426,289.000000000000000",998,3,35,Petrol,1560,3600,1600,Hatchback,5,Manual,68,90
Maruti Suzuki,Celerio,Lxi Mt (O),"₹ 434,659.000000000000000",998,3,35,Petrol,1560,3600,1600,Hatchback,5,Manual,68,90
Mahindra,E2O Plus,P4,"₹ 881,425.000000000000000",0,0,0,Electric,1585,3390,1575,Hatchback,4,Automatic,25.8,70
Mahindra,E2O Plus,P6,"₹ 957,177.000000000000000",0,0,0,Electric,1585,3390,1575,Hatchback,4,Automatic,25.8,70
Volvo,V40,Kinetic,"₹ 2,769,000.000000000000000",1984,5,60,Diesel,1420,4369,2041,Hatchback,5,Automatic,150,350
Volvo,V40,R Design,"₹ 3,191,000.000000000000000",1984,5,60,Diesel,1420,4369,2041,Hatchback,5,Automatic,150,350
Mercedes-Benz,Mercedes-Benz E-Class,E350 D,"₹ 7,285,332.000000000000000",2987,6,80,Diesel,1494,5063,1860,Sedan,5,Automatic,268.7,620
Lamborghini,Huracan,Lp 610-4,"₹ 37,133,704.000000000000000",5204,10,90,Petrol,1165,4459,1924,Coupe,2,Automatic,610,560
Lamborghini,Huracan,Lp 580-2,"₹ 32,452,486.000000000000000",5204,10,90,Petrol,1165,4459,1924,Coupe,2,Automatic,580,540
Lamborghini,Huracan,Avio,"₹ 35,150,732.000000000000000",5204,10,90,Petrol,1165,4459,1924,Coupe,2,Automatic,610,560
Lamborghini,Huracan,Performante,"₹ 37,614,126.000000000000000",5204,10,90,Petrol,1165,4459,1924,Coupe,2,Automatic,639,600
Lamborghini,Huracan,Lp 580-2 Spyder,"₹ 35,535,000.000000000000000",5204,10,90,Petrol,1165,4459,1924,Coupe,2,Automatic,571,540
Lamborghini,Huracan,Lp 610-4 Spyder,"₹ 40,742,932.000000000000000",5204,10,90,Petrol,1165,4459,1924,Coupe,2,Automatic,602,560
Lamborghini,Huracan,Evo,"₹ 37,300,000.000000000000000",5204,10,90,Petrol,1165,4459,1924,Coupe,2,Automatic,631,600
Honda,Wr-V,Vx Diesel,"₹ 1,035,000.000000000000000",1498,0,40,Diesel,1601,3999,1734,SUV,5,Manual,100,200
Honda,Wr-V,Exclusive Edition Diesel,"₹ 1,048,050.000000000000000",1498,0,40,Diesel,1601,3999,1734,SUV,5,Manual,100,200
Honda,Wr-V,V Diesel,"₹ 995,000.000000000000000",1498,0,40,Diesel,1601,3999,1734,SUV,5,Manual,100,200
Nissan,Gtr,3.8 V6,"₹ 21,240,272.000000000000000",3799,6,74,Petrol,1370,4710,1895,Coupe,4,Automatic,570,637
Bmw,5-Series,530I M Sport,"₹ 5,980,000.000000000000000",1998,6,70,Petrol,1464,4907,1860,Sedan,5,Automatic,252,350
Audi,A3 Cabriolet,40 Tfsi,"₹ 5,038,000.000000000000000",1395,4,50,Petrol,1409,4421,1793,Convertible,4,Automatic,148,250
Renault,Lodgy,85 Ps Std,"₹ 863,299.000000000000000",1461,4,50,Diesel,1697,4498,1751,MUV,8,Manual,85,200
Renault,Lodgy,85 Ps Rxe 8 Seater,"₹ 964,199.000000000000000",1461,4,50,Diesel,1697,4498,1751,MUV,8,Manual,85,200
Renault,Lodgy,Stepway Rxz 110Ps 8-Seater,"₹ 1,211,599.000000000000000",1461,4,50,Diesel,1697,4498,1751,MUV,0,Manual,110,245
Renault,Lodgy,Stepway Rxz 110Ps 7-Seater,"₹ 1,211,599.000000000000000",1461,4,50,Diesel,1697,4498,1751,MUV,7,Manual,110,245
Renault,Lodgy,Stepway Rxl 85Ps 8-Seater,"₹ 1,053,899.000000000000000",1461,4,50,Diesel,1697,4498,1751,MUV,8,Manual,85,200
Renault,Lodgy,Stepway Rxz 85Ps 8-Seater,"₹ 1,130,099.000000000000000",1461,4,50,Diesel,1697,4498,1751,MUV,8,Manual,85,200
Renault,Lodgy,85 Ps Rxe 7 Seater,"₹ 964,199.000000000000000",1461,4,50,Diesel,1697,4498,1751,MUV,7,Manual,85,200
Mahindra,Xuv500,W7 At,"₹ 1,539,488.000000000000000",2179,4,70,Diesel,1785,4585,1890,SUV,7,Automatic,155,330
Mahindra,Xuv500,W9,"₹ 1,588,943.000000000000000",2179,4,70,Diesel,1785,4585,1890,SUV,7,Manual,155,330
Mahindra,Xuv500,W9 At,"₹ 1,710,118.000000000000000",2179,4,70,Diesel,1785,4585,1890,SUV,7,Automatic,155,330
Mahindra,Xuv500,W11,"₹ 1,716,319.000000000000000",2179,4,70,Diesel,1785,4585,1890,SUV,7,Manual,155,330
Mahindra,Xuv500,W11 At,"₹ 1,837,586.000000000000000",2179,4,70,Diesel,1785,4585,1890,SUV,7,Automatic,155,330
Mahindra,Xuv500,W11 (O),"₹ 1,741,319.000000000000000",2179,4,70,Diesel,1785,4585,1890,SUV,7,Manual,155,330
Mahindra,Xuv500,W11 (O) At,"₹ 1,862,586.000000000000000",2179,4,70,Diesel,1785,4585,1890,SUV,7,Automatic,155,330
Mahindra,Xuv500,W7 At,"₹ 1,539,488.000000000000000",2179,4,70,Diesel,1785,4585,1890,SUV,7,Automatic,155,330
Mahindra,Xuv500,W9,"₹ 1,588,943.000000000000000",2179,4,70,Diesel,1785,4585,1890,SUV,7,Manual,155,330
Mahindra,Xuv500,W9 At,"₹ 1,710,118.000000000000000",2179,4,70,Diesel,1785,4585,1890,SUV,7,Automatic,155,330
Mahindra,Xuv500,W11,"₹ 1,716,319.000000000000000",2179,4,70,Diesel,1785,4585,1890,SUV,7,Manual,155,330
Mahindra,Xuv500,W11 At,"₹ 1,837,586.000000000000000",2179,4,70,Diesel,1785,4585,1890,SUV,7,Automatic,155,330
Mahindra,Xuv500,W11 (O),"₹ 1,741,319.000000000000000",2179,4,70,Diesel,1785,4585,1890,SUV,7,Manual,155,330
Mahindra,Xuv500,W11 (O) At,"₹ 1,862,586.000000000000000",2179,4,70,Diesel,1785,4585,1890,SUV,7,Automatic,155,330
Mahindra,Xuv500,W11 (O) Awd,"₹ 1,852,488.000000000000000",2179,4,70,Diesel,1785,4585,1890,SUV,7,Manual,155,330
Mahindra,Xuv500,W11 (O) Awd At,"₹ 1,973,664.000000000000000",2179,4,70,Diesel,1785,4585,1890,SUV,7,Automatic,155,330
Mahindra,Xuv500,W3,"₹ 1,230,924.000000000000000",2179,4,70,Diesel,1785,4585,1890,SUV,7,Manual,155,360
Toyota,Innova Crysta,2.4 Gx 7 Str,"₹ 1,605,000.000000000000000",2393,4,55,Diesel,1795,4735,1830,MUV,7,Manual,150,343
Toyota,Innova Crysta,2.4 Vx 7 Str,"₹ 1,927,000.000000000000000",2393,4,55,Diesel,1795,4735,1830,MUV,7,Manual,150,343
Toyota,Innova Crysta,2.4 Gx 8 Str,"₹ 1,610,000.000000000000000",2393,4,55,Diesel,1795,4735,1830,MUV,8,Manual,150,343
Toyota,Innova Crysta,2.4 Vx 8 Str,"₹ 1,932,000.000000000000000",2393,4,55,Diesel,1795,4735,1830,MUV,8,Manual,150,343
Toyota,Innova Crysta,2.4 Zx 7 Str,"₹ 2,113,000.000000000000000",2393,4,55,Diesel,1795,4735,1830,MUV,7,Manual,150,343
Toyota,Innova Crysta,2.7 Gx At 8 Str,"₹ 1,620,000.000000000000000",2694,4,55,Petrol,1795,4735,1830,MUV,8,Automatic,166,245
Toyota,Innova Crysta,2.7 Gx At 7 Str,"₹ 1,615,000.000000000000000",2694,4,55,Petrol,1795,4735,1830,MUV,7,Automatic,166,245
Toyota,Innova Crysta,2.7 Zx At 7 Str,"₹ 2,103,000.000000000000000",2393,4,55,Petrol,1795,4735,1830,MUV,7,Automatic,164,245
Toyota,Innova Crysta,2.7 Vx 7 Str,"₹ 1,807,000.000000000000000",2393,4,55,Petrol,1795,4735,1830,MUV,7,Manual,150,343
Toyota,Innova Crysta,2.7 Gx Mt 7 Str,"₹ 1,493,000.000000000000000",2755,4,55,Petrol,1795,4735,1830,MUV,7,Manual,174,360
Toyota,Innova Crysta,2.7 Gx Mt 8 Str,"₹ 1,498,000.000000000000000",2755,4,55,Petrol,1795,4735,1830,MUV,8,Manual,174,360
Toyota,Innova Crysta,Touring Sport 2.4 Vx 7 Str,"₹ 2,097,000.000000000000000",2393,4,55,Diesel,1795,4735,1830,MUV,7,Manual,150,343
Toyota,Innova Crysta,Touring Sport 2.7 Vx 7 Str,"₹ 1,892,000.000000000000000",2393,4,55,Petrol,1795,4735,1830,MUV,7,Manual,166,245
Toyota,Innova Crysta,Touring Sport 2.7 Zx At 7 Str,"₹ 2,171,000.000000000000000",2694,4,55,Petrol,1795,4735,1830,MUV,7,Automatic,166,245
Toyota,Innova Crysta,2.4 G Plus 7 Str,"₹ 1,592,000.000000000000000",2393,4,55,Diesel,1795,4735,1830,MUV,7,Manual,150,343
Toyota,Innova Crysta,2.4 G Plus 8 Str,"₹ 1,587,000.000000000000000",2393,4,55,Diesel,1795,4735,1830,MUV,8,Manual,150,343
Volvo,Xc90,D5 Inscription,"₹ 8,790,000.000000000000000",1969,4,68,Diesel,1776,4950,2140,SUV,7,Automatic,225,470
Volvo,Xc90,D5 Momentum,"₹ 8,090,000.000000000000000",1969,4,68,Diesel,1776,4950,2140,SUV,7,Automatic,225,470
Volvo,Xc90,T8 Excellence,"₹ 13,124,000.000000000000000",1969,4,68,Hybrid,1776,4950,2140,SUV,4,Automatic,407,640
Volvo,Xc90,D5 R-Design,"₹ 8,491,500.000000000000000",1969,4,68,Diesel,1776,4950,2140,SUV,7,Automatic,235,480
Tata,Safari Storme,2.2 Vx 4X4 Varicor 400,"₹ 1,643,829.000000000000000",2179,4,63,Diesel,1922,4655,1965,SUV,7,Manual,156,400
Maruti Suzuki,Ignis,Alpha 1.2 Amt,"₹ 713,898.000000000000000",1197,4,32,Petrol,1595,3700,1690,Hatchback,5,AMT,83,113
Maruti Suzuki,Ignis,Alpha 1.2 Mt,"₹ 666,898.000000000000000",1197,4,32,Petrol,1595,3700,1690,Hatchback,5,Manual,83,113
Maruti Suzuki,Ignis,Sigma 1.2 Mt,"₹ 483,320.000000000000000",1197,4,32,Petrol,1595,3700,1690,Hatchback,5,Manual,83,113
Maruti Suzuki,Ignis,Zeta 1.2 Amt,"₹ 630,320.000000000000000",1197,4,32,Petrol,1595,3700,1690,Hatchback,5,AMT,83,113
Maruti Suzuki,Ignis,Zeta 1.2 Mt,"₹ 583,320.000000000000000",1197,4,32,Petrol,1595,3700,1690,Hatchback,5,Manual,83,113
Tata,Bolt,Xt Diesel,"₹ 787,980.000000000000000",1248,4,44,Diesel,1562,3825,1695,Hatchback,5,Manual,75,190
Tata,Bolt,Xe Diesel,"₹ 661,111.000000000000000",1248,4,44,Diesel,1562,3825,1695,Hatchback,5,Manual,75,190
Tata,Bolt,Xm Diesel,"₹ 693,798.000000000000000",1248,4,44,Diesel,1562,3825,1695,Hatchback,5,Manual,75,190
Tata,Bolt,Xms Diesel,"₹ 719,661.000000000000000",1248,4,44,Diesel,1562,3825,1695,Hatchback,5,Manual,75,190
Tata,Bolt,Xt Petrol,"₹ 674,960.000000000000000",1193,4,44,Petrol,1562,3825,1695,Hatchback,5,Manual,90,140
Tata,Bolt,Xe Petrol,"₹ 529,035.000000000000000",1193,4,44,Petrol,1562,3825,1695,Hatchback,5,Manual,90,140
Tata,Bolt,Xm Petrol,"₹ 590,268.000000000000000",1193,4,44,Petrol,1562,3825,1695,Hatchback,5,Manual,90,140
Tata,Bolt,Xms Petrol,"₹ 614,515.000000000000000",1193,4,44,Petrol,1562,3825,1695,Hatchback,5,Manual,90,140
Toyota,Etios Cross,G,"₹ 650,000.000000000000000",1197,4,45,Petrol,1555,3895,1735,Hatchback,5,Manual,80,104
Toyota,Etios Cross,1.2 X Edition,"₹ 668,500.000000000000000",1197,4,45,Petrol,1555,3895,1735,Hatchback,5,Manual,80,104
Fiat,Urban Cross,1.3 Multijet Active,"₹ 677,618.000000000000000",1248,4,45,Diesel,1542,3989,1706,Crossover,5,Manual,93,209
Fiat,Urban Cross,1.4 T-Jet Emotion,"₹ 977,516.000000000000000",1368,4,45,Petrol,1542,3989,1706,Crossover,5,Manual,140,210
Fiat,Urban Cross,1.3 Multijet Emotion,"₹ 810,211.000000000000000",1248,4,45,Diesel,1542,3989,1706,Crossover,5,Manual,93,209
Fiat,Avventura,Multijet Active,"₹ 711,801.000000000000000",1248,4,45,Diesel,1542,3989,1706,Crossover,5,Manual,93,209
Honda,Jazz,V Petrol,"₹ 745,000.000000000000000",1199,4,40,Petrol,1544,3955,1694,Hatchback,5,Manual,90,110
Honda,Jazz,Vx Cvt,"₹ 909,000.000000000000000",1199,4,40,Petrol,1544,3955,1694,Hatchback,5,Automatic,90,110
Honda,Jazz,Vx Petrol,"₹ 789,000.000000000000000",1199,4,40,Petrol,1544,3955,1694,Hatchback,5,Manual,90,110
Honda,Jazz,V Cvt,"₹ 865,000.000000000000000",1199,4,40,Petrol,1544,3955,1694,Hatchback,5,Automatic,90,110
Honda,Jazz,S Diesel,"₹ 816,500.000000000000000",1498,4,40,Diesel,1544,3955,1694,Hatchback,5,Manual,100,200
Honda,Jazz,V Diesel,"₹ 896,500.000000000000000",1498,4,40,Diesel,1544,3955,1694,Hatchback,5,Manual,100,200
Honda,Jazz,Vx Diesel,"₹ 940,500.000000000000000",1498,4,40,Diesel,1544,3955,1694,Hatchback,5,Manual,100,200
Audi,A3,35 Tfsi Premium Plus,"₹ 2,920,750.000000000000000",1395,4,50,Petrol,1416,4456,1796,Sedan,5,Automatic,150,250
Audi,A3,35 Tfsi Technology,"₹ 3,120,750.000000000000000",1395,4,50,Petrol,1416,4456,1796,Sedan,5,Automatic,150,250
Audi,Q3,30 Tdi Premium Fwd,"₹ 3,677,200.000000000000000",1968,4,64,Diesel,1608,4388,1831,SUV,5,Manual,148,340
Audi,Q3,35 Tdi Quattro Premium Plus,"₹ 3,992,200.000000000000000",1968,4,64,Diesel,1608,4388,1831,SUV,5,Automatic,177,380
Audi,Q3,35 Tdi Quattro Technology,"₹ 4,361,000.000000000000000",1968,4,64,Diesel,1608,4388,1831,SUV,5,Automatic,177,380
Audi,Q3,30 Tfsi Premium,"₹ 3,496,750.000000000000000",1395,4,64,Petrol,1608,4388,1831,SUV,5,Automatic,150,250
Volvo,S90,D4 Inscription,"₹ 5,890,000.000000000000000",1969,4,0,Diesel,1443,4963,1879,Sedan,5,Automatic,190,400
Volkswagen,Vento,Trendline 1.6 (P),"₹ 876,500.000000000000000",1598,4,55,Petrol,1467,4390,1699,Sedan,5,Manual,105,153
Fiat,Abarth Avventura,1.4 T-Jet,"₹ 989,219.000000000000000",1368,4,0,Petrol,1542,3983,1706,Crossover,5,Manual,143,210
Toyota,Corolla Altis,G Petrol,"₹ 1,645,000.000000000000000",1798,4,55,Petrol,1475,4620,1775,Sedan,5,Manual,140,173
Toyota,Corolla Altis,G At Petrol,"₹ 1,806,000.000000000000000",1798,4,55,Petrol,1475,4620,1775,Sedan,5,Automatic,140,173
Toyota,Corolla Altis,Gl Petrol,"₹ 1,882,000.000000000000000",1798,4,55,Petrol,1475,4620,1775,Sedan,5,Manual,140,173
Toyota,Corolla Altis,Vl At Petrol,"₹ 2,019,000.000000000000000",1798,4,55,Petrol,1475,4620,1775,Sedan,5,Automatic,140,173
Bmw,X1,Sdrive20I Xline,"₹ 3,830,000.000000000000000",1998,4,51,Petrol,1612,4439,1821,"Crossover, SUV",5,Automatic,192,280
Audi,Q5,35 Tdi Premium Plus,"₹ 5,021,200.000000000000000",1968,4,64,Diesel,1608,4388,1831,SUV,5,Automatic,190,400
Audi,Q5,35 Tdi Technology,"₹ 5,621,200.000000000000000",1968,4,64,Diesel,1608,4388,1831,SUV,5,Automatic,190,400
Honda,Wr-V,Vx Petrol,"₹ 925,000.000000000000000",1199,4,40,Petrol,1601,3999,1734,SUV,5,Manual,90,110
Honda,Wr-V,S Diesel,"₹ 925,000.000000000000000",1498,4,40,Diesel,1601,3999,1734,SUV,5,Manual,100,200
Honda,Wr-V,S Petrol,"₹ 815,000.000000000000000",1199,4,40,Petrol,1601,3999,1734,SUV,5,Manual,90,110
Honda,Wr-V,Edge Plus Edition Diesel,"₹ 916,050.000000000000000",1498,4,40,Diesel,1601,3999,1734,SUV,5,Manual,100,200
Honda,Wr-V,Edge Plus Edition Petrol,"₹ 808,050.000000000000000",1199,4,40,Petrol,1601,3999,1734,SUV,5,Manual,90,110
Honda,Wr-V,Exclusive Edition Petrol,"₹ 935,050.000000000000000",1199,4,40,Petrol,1601,3999,1734,SUV,5,Manual,90,110
Maruti Suzuki,S-Cross,1.3L Sigma,"₹ 880,689.000000000000000",1248,4,48,Diesel,1595,4300,1785,Crossover,5,Manual,90,200
